"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL321738";"";"0";"357.88";"0";"2.89";"7c";"O=C(NCCN1CCN(Cc2ccccc2)CC1)c1ccccc1Cl";"IC50";"'='";"0.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL422809";"";"0";"345.35";"";"";"1";"CC(C)NC(=O)OCCCc1c[nH]cn1.O.O=CC(=O)/C(O)=C/O";"pkB";"'<'";"4.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL879732";"Antagonist activity against histamine H1 receptor in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132154";"1";"Scientific Literature";"J. Med. Chem.";"1999";""
"CHEMBL68678";"";"0";"261.32";"0";"1.01";"71";"CN1CC(CCN2CCC2)Oc2ncccc2C1=O";"Survival";"'='";"67.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689760";"Histamine induced lethality, at 60-min pretreatment time of 0.1 mg/kg p.o. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL308144";"";"0";"349.54";"0";"3.74";"130";"CCCCN(CCCC)CCC1CN(C)C(=S)c2cccnc2O1";"Survival";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689752";"Histamine induced lethality, at 30-min pretreatment time of 3 mg/kg i.p. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL101388";"";"0";"322.45";"0";"3.37";"8d";"O=C(NCCN1CCC(Cc2ccccc2)CC1)c1ccccc1";"IC50";"'='";"1548.0";"nM";"5.81";"";"";"UO_0000065";"18.02";"0.33";"2.44";"17.97";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL154977";"";"0";"355.39";"0";"2.26";"14";"CCCCCNC(=O)OCCCc1c[nH]cn1.O=C(O)/C=C/C(=O)O";"pKB";"'='";"4.7";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699476";"Activity against Histamine H1 receptor of guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132581";"1";"Scientific Literature";"J. Med. Chem.";"1999";""
"CHEMBL100169";"";"0";"380.45";"0";"2.67";"13d";"O=C(CCN1CCN2Cc3ccccc3CC2C1)Nc1ccccc1[N+](=O)[O-]";"IC50";"'='";"0.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL1202935";"";"0";"315.87";"0";"1.79";"8";"CN(C)CCCN1C(=O)CSC1c1ccc(N)cc1.Cl";"Kd";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL823939";"In vitro for histamine H1 receptor antagonist activity against histamine-induced contractions on isolated guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125507";"1";"Scientific Literature";"J. Med. Chem.";"1992";""
"CHEMBL2448450";"";"0";"285.05";"";"";"2b";"Br.Cc1nc(N)[se]c1CCN";"Kd";"'='";"141253.75";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL699287";"Tested for affinity towards H1 receptor in guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1159163";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1994";""
"CHEMBL1202940";"";"0";"345.85";"0";"2.12";"15";"CN(C)CCCN1C(=O)CSC1c1cccc([N+](=O)[O-])c1.Cl";"Kd";"'='";"3981.07";"nM";"5.40";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL823939";"In vitro for histamine H1 receptor antagonist activity against histamine-induced contractions on isolated guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125507";"1";"Scientific Literature";"J. Med. Chem.";"1992";""
"CHEMBL101973";"";"0";"350.51";"0";"4.53";"11a";"CCc1ccccc1NC(=O)CCN1CCC(Cc2ccccc2)CC1";"IC50";"'='";"0.17";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL511";"PYRILAMINE";"4";"285.39";"0";"2.66";"Mepyramine";"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1";"Kd";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL823939";"In vitro for histamine H1 receptor antagonist activity against histamine-induced contractions on isolated guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125507";"1";"Scientific Literature";"J. Med. Chem.";"1992";""
"CHEMBL442367";"";"0";"288.38";"0";"1.74";"137";"CN1CC(CCn2ccnc2)Oc2ncccc2C1=S";"Survival";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689752";"Histamine induced lethality, at 30-min pretreatment time of 3 mg/kg i.p. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL558799";"";"0";"515.48";"0";"4.89";"2";"Cl.O=C(O)Cc1ccc(COCCN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1";"Inhibition";"'='";"28.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691439";"In vitro inhibitory activity against histamine H1 receptor in guinea-pig ileum at 0.1 uM";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1131983";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL2145444";"";"0";"312.37";"0";"2.40";"9";"CC(C)CCOCCCc1c[nH]cn1.O=C(O)/C=C\C(=O)O";"pkB";"'='";"4.5";"";"";"";"";"";"";"";"";"";"False";"CHEMBL879732";"Antagonist activity against histamine H1 receptor in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132154";"1";"Scientific Literature";"J. Med. Chem.";"1999";""
"CHEMBL544783";"";"0";"507.51";"1";"6.42";"10";"Cl.Clc1ccc(C(c2ccccc2)N2CCN(CCOCc3cccc4ccccc34)CC2)cc1";"Inhibition";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691439";"In vitro inhibitory activity against histamine H1 receptor in guinea-pig ileum at 0.1 uM";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1131983";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL131476";"";"0";"341.46";"0";"4.39";"1";"O=C(NC(c1ccccc1)C1CCCCC1)OCCCc1c[nH]cn1";"Kd";"'='";"7943.28";"nM";"5.10";"";"";"UO_0000065";"14.94";"0.28";"0.71";"7.61";"False";"CHEMBL695160";"Receptor profile was evaluated at Histamine H1 receptor of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1135745";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL24558";"";"0";"207.30";"0";"1.56";"31";"NCCc1c[nH]c(Cc2cccs2)n1";"pKb";"";"";"";"";"";"Agonist";"";"";"";"";"";"False";"CHEMBL696930";"Contractile effects of compound on the guinea pig aorta as a measure of histamine H1 receptor agonism; f - effect could be antagonized with 1 pM mepyramine added to the bath solution when a plateau was reached.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL56376";"";"0";"459.04";"1";"5.88";"81";"CN(c1nc2ccccc2n1Cc1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1";"A10";"'='";"0.0063";"mg l-1";"";"";"";"";"";"";"";"";"False";"CHEMBL685900";"In vitro inhibition of histamine(H1) induced contraction of guinea pig ileum.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1122877";"1";"Scientific Literature";"J. Med. Chem.";"1985";""
"CHEMBL72156";"";"0";"152.20";"0";"0.67";"2";"N=C(N)CCCc1c[nH]cn1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL694925";"Effect on histamine H1 receptor of the guinea-pig ileum, at 10e-5 M concentration; not significant";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1150524";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1992";""
"CHEMBL70603";"";"0";"254.40";"0";"2.41";"5d";"CC(C)/N=C(\S)NCCCCCc1c[nH]cn1";"Ki";"'='";"12589.25";"nM";"4.90";"";"";"UO_0000065";"19.26";"0.39";"2.49";"9.23";"False";"CHEMBL697099";"Displacement of [3H]mepyramine bound to membranes of CHO cells expressing guinea pig H1 receptors";"B";"BAO_0000219";"cell-based format";"Cavia porcellus";"";"";"CHO";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128403";"1";"Scientific Literature";"J. Med. Chem.";"1995";"CHEMBL3308072"
"CHEMBL24665";"";"0";"255.24";"0";"2.60";"39";"NCCc1c[nH]c(-c2cccc(C(F)(F)F)c2)n1";"EC50";"'='";"776247116628693.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL699475";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated (SEM 0.03-0.18)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL1202933";"";"0";"318.85";"0";"2.35";"10";"CN(C)CCCN1C(=O)CSC1c1cccc(F)c1.Cl";"Kd";"'='";"398.11";"nM";"6.40";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL823939";"In vitro for histamine H1 receptor antagonist activity against histamine-induced contractions on isolated guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125507";"1";"Scientific Literature";"J. Med. Chem.";"1992";""
"CHEMBL1202932";"";"0";"379.75";"0";"2.97";"12";"CN(C)CCCN1C(=O)CSC1c1cccc(Br)c1.Cl";"IC50";"'='";"60000.0";"nM";"4.22";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL823938";"In vitro for histamine H1 receptor antagonist activity against histamine-induced contractions on isolated guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125507";"1";"Scientific Literature";"J. Med. Chem.";"1992";""
"CHEMBL25626";"";"0";"311.84";"0";"2.20";"20";"CN1C[C@@H](CCN2CCC2)Oc2ncc(Cl)cc2C1=S";"IC50";"'='";"0.26";"nM";"9.59";"";"";"UO_0000065";"30.74";"0.65";"7.39";"33.51";"False";"CHEMBL693830";"Inhibition of [3H]mepyramine binding to the histamine receptor in guinea pig cortex";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638219";"Cortex";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125659";"1";"Scientific Literature";"J. Med. Chem.";"1991";""
"CHEMBL284862";"";"0";"271.24";"0";"2.48";"41";"NCCc1c[nH]c(-c2cccc(OC(F)(F)F)c2)n1";"Intrinsic activity";"'='";"1.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL284862";"";"0";"271.24";"0";"2.48";"41";"NCCc1c[nH]c(-c2cccc(OC(F)(F)F)c2)n1";"pKb";"'='";"8.92";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL26010";"";"0";"205.24";"0";"1.72";"2-(3-fluorophenyl)histamine";"NCCc1c[nH]c(-c2cccc(F)c2)n1";"Relative activity";"'='";"87.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691639";"Contractile effect on isolated guinea pig ileal segments is a measure of H1 (histamine) receptor agonistic activity relative to histamine.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24665";"";"0";"255.24";"0";"2.60";"39";"NCCc1c[nH]c(-c2cccc(C(F)(F)F)c2)n1";"Intrinsic activity";"'='";"1.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL268229";"";"0";"125.17";"0";"0.30";"(R)-alpha-methylhistamine";"C[C@@H](N)Cc1c[nH]cn1";"Activity";"'='";"0.49";"";"";"";"";"";"";"";"";"";"False";"CHEMBL694928";"Evaluated for activity at Histamine H1 receptor in guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124960";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL24665";"";"0";"255.24";"0";"2.60";"39";"NCCc1c[nH]c(-c2cccc(C(F)(F)F)c2)n1";"Control";"'='";"129.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL693952";"In vivo binding of H1 receptor Agonists measured by binding of [3H]-Mepyramine to Mouse cerebral cortex at the dosage of ( 300 mg/kg(no. of mice treated= 3 )";"B";"BAO_0000218";"organism-based format";"Cavia porcellus";"CHEMBL3559724";"Cerebral cortex";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL354348";"";"0";"274.71";"0";"2.63";"11";"Clc1ccc(Cc2noc(Cc3c[nH]cn3)n2)cc1";"pKB";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL696923";"Antagonistic activity against H1 receptor was determined in histamine induced contractions of guinea pig isolated whole ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1129008";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";""
"CHEMBL287367";"";"0";"313.14";"0";"2.18";"36";"NCCc1c[nH]c(-c2cccc(I)c2)n1";"pKb";"'='";"9.28";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24000";"";"0";"177.21";"0";"1.17";"27";"NCCc1c[nH]c(-c2ccco2)n1";"Relative activity";"'='";"47.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691639";"Contractile effect on isolated guinea pig ileal segments is a measure of H1 (histamine) receptor agonistic activity relative to histamine.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24000";"";"0";"177.21";"0";"1.17";"27";"NCCc1c[nH]c(-c2ccco2)n1";"pKb";"'='";"9.16";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696931";"The H1 receptor-mediated nature of the ileum contractionhas been verified by competition experiments with the H1 receptor antagonist mepyramine";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL305929";"";"0";"316.47";"0";"2.83";"5h";"S=C(NCCCCCc1c[nH]cn1)NCCc1ccccc1";"Ki";"'='";"3162.28";"nM";"5.50";"";"";"UO_0000065";"17.38";"0.34";"2.67";"10.43";"False";"CHEMBL697099";"Displacement of [3H]mepyramine bound to membranes of CHO cells expressing guinea pig H1 receptors";"B";"BAO_0000219";"cell-based format";"Cavia porcellus";"";"";"CHO";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128403";"1";"Scientific Literature";"J. Med. Chem.";"1995";"CHEMBL3308072"
"CHEMBL291008";"";"0";"201.27";"0";"1.89";"37";"Cc1cccc(-c2nc(CCN)c[nH]2)c1";"Relative activity";"'='";"15.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL691639";"Contractile effect on isolated guinea pig ileal segments is a measure of H1 (histamine) receptor agonistic activity relative to histamine.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24378";"";"0";"207.30";"0";"1.56";"32";"NCCc1c[nH]c(Cc2ccsc2)n1";"Intrinsic activity";"'='";"0.4";"";"";"";"";"";"";"";"";"";"False";"CHEMBL691442";"H1-Histamine receptor agonism on Guinea pig aorta was evaluated as Intrinsic activity given as 1.0 with respect to histamine (paired 't'test;p>0.05)";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL268966";"";"0";"127.19";"0";"-0.33";"N gamma Methyl Histamine";"CN1CNC=C1CCN";"Activity";"'='";"0.42";"";"";"";"";"";"";"";"";"";"False";"CHEMBL694928";"Evaluated for activity at Histamine H1 receptor in guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124960";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL371730";"";"0";"346.86";"0";"3.35";"7";"O=C(CCN1CCC(Cc2c[nH]cn2)CC1)Nc1ccc(Cl)cc1";"Ki";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"18.85";"0.37";"3.19";"10.71";"False";"CHEMBL861798";"Displacement of [3H]N-alpha-methylhistamine from histamine H1 receptor in guinea pig brain";"B";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1147768";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL101312";"";"0";"341.43";"0";"2.97";"10c";"O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccccc1F";"IC50";"'='";"1318.0";"nM";"5.88";"";"";"UO_0000065";"17.22";"0.32";"2.91";"16.53";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL264491";"";"0";"399.54";"0";"4.27";"51";"c1ccc(C(CCc2nc(CCNCCc3cnc[nH]3)c[nH]2)c2ccccc2)cc1";"EC50";"'='";"9.772";"nM";"8.01";"";"";"UO_0000065";"20.05";"0.36";"3.74";"11.54";"False";"CHEMBL859320";"Effective concentration against histamine H1 receptor in endothelium-Denuded rings of guinea pig Aorta";"B";"BAO_0000357";"single protein format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1145924";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL316616";"";"0";"323.44";"0";"2.83";"10d";"O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1ccccc1";"IC50";"'='";"0.71";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL693824";"Antihistaminic activity against Histamine H1 receptor was measured on isolated terminal part of guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1125003";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL420934";"";"0";"467.96";"0";"3.98";"25";"Cc1c(OCCCN2CCN(Cc3cccc(Cl)c3)CC2)ccc2c(O)c3nnnc-3oc12";"Kd";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL857121";"H1-antihistamine activity in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123461";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL66299";"";"0";"517.48";"2";"5.78";"17";"Brc1ccc(C(CC/N=C(/NCCCc2c[nH]cn2)Nc2ccccc2)c2ccccn2)cc1";"pKB";"'='";"5.81";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699477";"Antagonistic activity (H1 antagonism) evaluated by the inhibition of histamine-stimulated contraction in guinea pig ileum at a concentration of 1E-7 - 1E-4 M";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128814";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";""
